Mã,Tên,Tên Tiếng Anh,Cấp,Mã TP,Tình/ Thành Phố,Nghị định
01,Thành phố Hà Nội,,Thành phố Trung ương,,,
26944,Phường Gia Định,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
26956,Phường Thạnh Mỹ Tây,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
26968,Phường Tân Sơn Nhất,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
26977,Phường Tân Sơn Hòa,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
26983,Phường Bảy Hiền,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
26995,Phường Tân Hòa,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27004,Phường Tân Bình,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27007,Phường Tân Sơn,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27013,Phường Tây Thạnh,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27019,Phường Tân Sơn Nhì,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27022,Phường Phú Thọ Hòa,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27028,Phường Phú Thạnh,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27031,Phường Tân Phú,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27043,Phường Đức Nhuận,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27058,Phường Cầu Kiệu,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27073,Phường Phú Nhuận,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27094,Phường An Khánh,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27097,Phường Bình Trưng,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27112,Phường Cát Lái,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27139,Phường Xuân Hòa,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27142,Phường Nhiêu Lộc,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27154,Phường Bàn Cờ,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27163,Phường Hòa Hưng,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27169,Phường Diên Hồng,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27190,Phường Vườn Lài,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27211,Phường Hòa Bình,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27226,Phường Phú Thọ,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27232,Phường Bình Thới,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27238,Phường Minh Phụng,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27259,Phường Xóm Chiếu,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27265,Phường Khánh Hội,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27286,Phường Vĩnh Hội,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27301,Phường Chợ Quán,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27316,Phường An Đông,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27343,Phường Chợ Lớn,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27349,Phường Phú Lâm,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27364,Phường Bình Phú,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27367,Phường Bình Tây,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27373,Phường Bình Tiên,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27418,Phường Chánh Hưng,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27424,Phường Bình Đông,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27427,Phường Phú Định,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27439,Phường Bình Hưng Hòa,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27442,Phường Bình Tân,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27448,Phường Bình Trị Đông,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27457,Phường Tân Tạo,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27460,Phường An Lạc,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27475,Phường Tân Hưng,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27478,Phường Tân Thuận,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27484,Phường Phú Thuận,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27487,Phường Tân Mỹ,,Phường,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27496,Xã Tân An Hội,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27508,Xã An Nhơn Tây,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27511,Xã Nhuận Đức,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27526,Xã Thái Mỹ,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27541,Xã Phú Hòa Đông,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27544,Xã Bình Mỹ,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27553,Xã Củ Chi,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27559,Xã Hóc Môn,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27568,Xã Đông Thạnh,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27577,Xã Xuân Thới Sơn,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27592,Xã Bà Điểm,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27595,Xã Tân Nhựt,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27601,Xã Vĩnh Lộc,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27604,Xã Tân Vĩnh Lộc,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27610,Xã Bình Lợi,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27619,Xã Bình Hưng,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27628,Xã Hưng Long,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27637,Xã Bình Chánh,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27655,Xã Nhà Bè,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27658,Xã Hiệp Phước,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27664,Xã Cần Giờ,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27667,Xã Bình Khánh,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27673,Xã An Thới Đông,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
27676,Xã Thạnh An,,Xã,79,Thành phố Hồ Chí Minh,Số: 1685/NQ-UBTVQH15; Ngày: 16/06/2025
80,Tỉnh Tây Ninh,,Tỉnh,,,
80,Tỉnh Tây Ninh,,Tỉnh,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25459,Phường Tân Ninh,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25480,Phường Bình Minh,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25486,Xã Tân Biên,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25489,Xã Tân Lập,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25498,Xã Thạnh Bình,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25510,Xã Trà Vong,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25516,Xã Tân Châu,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25522,Xã Tân Đông,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25525,Xã Tân Hội,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25531,Xã Tân Hòa,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25534,Xã Tân Thành,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25549,Xã Tân Phú,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25552,Xã Dương Minh Châu,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25567,Phường Ninh Thạnh,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25573,Xã Cầu Khởi,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25579,Xã Lộc Ninh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25585,Xã Châu Thành,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25588,Xã Hảo Đước  ,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25591,Xã Phước Vinh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25606,Xã Hòa Hội,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25621,Xã Ninh Điền,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25630,Phường Long Hoa,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25633,Phường Thanh Điền,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25645,Phường Hòa Thành,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25654,Phường Gò Dầu,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25657,Xã Thạnh Đức,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25663,Xã Phước Thạnh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25666,Xã Truông Mít,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25672,Phường Gia Lộc,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25681,Xã Bến Cầu,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25684,Xã Long Chữ,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25702,Xã Long Thuận,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25708,Phường Trảng Bàng,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25711,Xã Hưng Thuận,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25729,Xã Phước Chỉ,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
25732,Phường An Tịnh,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27694,Phường Long An,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27712,Phường Tân An,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27715,Phường Khánh Hậu ,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27721,Xã Tân Hưng,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27727,Xã Hưng Điền,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27736,Xã Vĩnh Thạnh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27748,Xã Vĩnh Châu,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27757,Xã Vĩnh Hưng,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27763,Xã Khánh Hưng,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27775,Xã Tuyên Bình,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27787,Phường Kiến Tường,,Phường,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27793,Xã Bình Hiệp,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27811,Xã Bình Hòa,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27817,Xã Tuyên Thạnh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27823,Xã Mộc Hóa,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27826,Xã Tân Thạnh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27838,Xã Nhơn Hòa Lập,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27841,Xã Hậu Thạnh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27856,Xã Nhơn Ninh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27865,Xã Thạnh Hóa,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27868,Xã Bình Thành,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27877,Xã Thạnh Phước,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27889,Xã Tân Tây,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27898,Xã Đông Thành,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27907,Xã Mỹ Quý,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27925,Xã Đức Huệ,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27931,Xã Hậu Nghĩa,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27937,Xã Đức Hòa,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27943,Xã An Ninh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27952,Xã Hiệp Hòa,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27964,Xã Đức Lập,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27976,Xã Mỹ Hạnh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27979,Xã Hòa Khánh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27991,Xã Bến Lức,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
27994,Xã Thạnh Lợi,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28003,Xã Lương Hòa,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28015,Xã Bình Đức,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28018,Xã Mỹ Yên,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28036,Xã Thủ Thừa,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28051,Xã Mỹ Thạnh,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28066,Xã Mỹ An,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28072,Xã Tân Long,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28075,Xã Tân Trụ,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28087,Xã Nhựt Tảo,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28093,Xã Vàm Cỏ,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28108,Xã Cần Đước,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28114,Xã Rạch Kiến,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28126,Xã Long Cang,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28132,Xã Mỹ Lệ,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28138,Xã Tân Lân,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28144,Xã Long Hựu,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28159,Xã Cần Giuộc,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28165,Xã Phước Lý,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28177,Xã Mỹ Lộc,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28201,Xã Phước Vĩnh Tây,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28207,Xã Tân Tập,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28210,Xã Tầm Vu,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28222,Xã Vĩnh Công,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28225,Xã Thuận Mỹ,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
28243,Xã An Lục Long,,Xã,80,Tỉnh Tây Ninh,Số: 1682/NQ-UBTVQH15; Ngày: 16/06/2025
82,Tỉnh Đồng Tháp,,Tỉnh,,,
82,Tỉnh Đồng Tháp,,Tỉnh,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28249,Phường Đạo Thạnh,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28261,Phường Mỹ Tho,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28270,Phường Thới Sơn,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28273,Phường Mỹ Phong,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28285,Phường Trung An,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28297,Phường Long Thuận,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28306,Phường Gò Công,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28315,Phường Bình Xuân,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28321,Xã Tân Phước 1,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28327,Xã Tân Phước 2,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28336,Xã Hưng Thạnh,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28345,Xã Tân Phước 3,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28360,Xã Cái Bè,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28366,Xã Hậu Mỹ,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28378,Xã Mỹ Thiện,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28393,Xã Hội Cư,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28405,Xã Mỹ Đức Tây,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28414,Xã Mỹ Lợi,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28426,Xã Thanh Hưng,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28429,Xã An Hữu,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28435,Phường Mỹ Phước Tây,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28436,Phường Thanh Hòa,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28439,Phường Cai Lậy,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28444,Xã Thạnh Phú,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28456,Xã Mỹ Thành,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28468,Xã Tân Phú,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28471,Xã Bình Phú,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28477,Phường Nhị Quý,,Phường,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
28501,Xã Hiệp Đức,,Xã,82,Tỉnh Đồng Tháp,Số: 1663/NQ-UBTVQH15; Ngày: 16/06/2025
